0.001,0.0046923746023240865,4.623171526669698e-18
0.001,0.006887464004699696,0.04434997424326834
0.001,0.010109414621871577,511733.089428996
0.001,0.014838591378070944,4.594802608402662e8
0.001,0.021780073557275684,8.967059656642843e9
0.001,0.03196877601612406,3.9456611401783844e10
0.001,0.04692374602324087,5.9951265865071075e10
0.001,0.06887464004699695,4.3865752745780594e10
0.001,0.10109414621871578,2.0145506050149044e10
0.001,0.14838591378070945,6.808317808707185e9
0.001,0.21780073557275687,1.8716737036897988e9
0.001,0.3196877601612405,4.5573353987158304e8
0.001,0.4692374602324087,1.041489719826731e8
0.001,0.6887464004699695,2.3072044967418972e7
0.001,1.0109414621871577,5.03594238907466e6
0.001,1.4838591378070944,1.0915706108864069e6
0.001,2.1780073557275683,235836.84776172097
0.001,3.196877601612405,50876.209686705486
0.001,4.6923746023240875,10967.626159113695
0.001,6.887464004699695,2363.571747640164
0.001,10.109414621871577,509.2829479649641
0.001,14.838591378070943,109.72837106196678
0.001,21.78007355727569,23.64092955557761
0.001,31.96877601612405,5.093350740427057
0.001,46.92374602324087,1.0973358386224188
0.001,68.87464004699694,0.23641450851886378
0.001,101.09414621871578,0.05093402853804833
0.001,148.38591378070942,0.010973410555040725
0.002,0.0133106286438957,9.937982235248352e-50
0.002,0.01953733097509945,4.1729826888172266e-17
0.002,0.028676880096540947,0.025658990092603806
0.002,0.04209190360338871,82733.32626716848
0.002,0.061782465281872694,4.220489011106791e7
0.002,0.09068425729261867,6.790078767259805e8
0.002,0.13310628643895703,2.6581098443321056e9
0.002,0.1953733097509945,3.7116403129617143e9
0.002,0.28676880096540946,2.569346071249998e9
0.002,0.42091903603388703,1.1394577801128888e9
0.002,0.6178246528187269,3.758887299629742e8
0.002,0.9068425729261866,1.0178361696599175e8
0.002,1.33106286438957,2.4580764934963986e7
0.002,1.953733097509945,5.594474531034851e6
0.002,2.8676880096540946,1.236902519593438e6
0.002,4.20919036033887,269728.5942493816
0.002,6.17824652818727,58439.91394892378
0.002,9.068425729261868,12623.552820788793
0.002,13.3106286438957,2722.9763821764695
0.002,19.53733097509945,586.9793275696013
0.002,28.676880096540945,126.4940667175671
0.002,42.09190360338871,27.255641847886558
0.002,61.782465281872696,5.8723822015569995
0.002,90.68425729261867,1.2651996118838191
0.002,133.106286438957,0.2725823153413673
0.002,195.3733097509945,0.05872641183027278
0.002,286.76880096540947,0.012652255118265504
0.002,420.9190360338871,0.0027258490485052448
0.003,0.024492660659295933,3.88787906136518e-81
0.003,0.03595030937783045,7.030329292503345e-32
0.003,0.052767837775566345,2.2965731701120788e-9
0.003,0.07745259364097645,28.562277566159416
0.003,0.11368486022165501,617538.305706636
0.003,0.16686655457306257,3.864691963295959e7
0.003,0.2449266065929593,2.955074700789415e8
0.003,0.3595030937783044,6.81018194542721e8
0.003,0.5276783777556634,6.582796713890383e8
0.003,0.7745259364097645,3.59935347678605e8
0.003,1.13684860221655,1.3699169071845704e8
0.003,1.6686655457306254,4.069593250457799e7
0.003,2.449266065929593,1.0349371907103045e7
0.003,3.5950309377830445,2.41799983902032e6
0.003,5.276783777556634,541421.074723341
0.003,7.745259364097645,118776.32726045676
0.003,11.368486022165499,25806.641628866033
0.003,16.68665545730626,5581.766501923908
0.003,24.492660659295932,1204.7533613450926
0.003,35.95030937783045,259.77647632444257
0.003,52.76783777556634,55.989187600383865
0.003,77.45259364097646,12.064709927707085
0.003,113.684860221655,2.5994835129175713
0.003,166.86655457306253,0.5600638029291474
0.003,244.9266065929593,0.12066429439085652
0.003,359.5030937783044,0.02599655474800641
0.003,527.6783777556634,0.005600809995874275
0.003,774.5259364097645,0.001206660141576946
0.004,0.037748569487776676,1.9659273063397482e-112
0.004,0.05540732264793942,1.5079688280925056e-46
0.004,0.08132682760354518,2.6075326743960767e-16
0.004,0.11937145799450992,0.012512858781660145
0.004,0.17521333861932029,12358.159456584222
0.004,0.257178010103056,3.7615388244332597e6
0.004,0.3774856948777668,5.07780877014584e7
0.004,0.5540732264793942,1.772873060064121e8
0.004,0.8132682760354518,2.282213098652672e8
0.004,1.1937145799450992,1.4983865819010627e8
0.004,1.752133386193203,6.425281925672365e7
0.004,2.57178010103056,2.0708437446556292e7
0.004,3.774856948777668,5.527636646450858e6
0.004,5.540732264793942,1.3246967639018476e6
0.004,8.132682760354518,300344.94668371166
0.004,11.937145799450992,66282.8501775597
0.004,17.52133386193203,14441.691783014057
0.004,25.7178010103056,3127.703535410166
0.004,37.748569487776685,675.4856038658887
0.004,55.40732264793941,145.69360118913727
0.004,81.32682760354518,31.405217823229346
0.004,119.37145799450991,6.76769825399737
0.004,175.2133386193203,1.4582213481946973
0.004,257.17801010305595,0.3141807636743514
0.004,377.4856948777668,0.06768984348423526
0.004,554.0732264793942,0.014583499686800228
0.004,813.2682760354517,0.003141936263256464
0.004,1193.7145799450993,0.0006769112978367885
0.005,0.05279309556680506,1.1532621877188032e-143
0.005,0.0774896670084584,3.70182760259059e-61
0.005,0.11373927648329328,3.376329918645078e-23
0.005,0.16694642672204194,6.246669889096012e-6
0.005,0.2450438428747347,284.69201470933245
0.005,0.35967517310683306,473701.6346754728
0.005,0.5279309556680506,1.1453504972966045e7
0.005,0.7748966700845841,5.678192962994838e7
0.005,1.1373927648329327,9.418671959487495e7
0.005,1.6694642672204194,7.302942185361062e7
0.005,2.4504384287473466,3.4781082729893826e7
0.005,3.59675173106833,1.205318247591702e7
0.005,5.279309556680506,3.366809934292024e6
0.005,7.74896670084584,826985.0049644213
0.005,11.373927648329328,189823.40509286066
0.005,16.694642672204193,42140.50225990351
0.005,24.50438428747347,9207.213022553975
0.005,35.967517310683306,1996.6513263881448
0.005,52.79309556680506,431.4759651218115
0.005,77.4896670084584,93.09013441303769
0.005,113.73927648329327,20.068826049694803
0.005,166.94642672204196,4.3250148419105585
0.005,245.04384287473468,0.9319279759209075
0.005,359.67517310683303,0.20079097538561896
0.005,527.9309556680506,0.04326042230955214
0.005,774.896670084584,0.009320307258374225
0.005,1137.3927648329327,0.0020080125089782697
0.005,1669.4642672204195,0.00043261449849258597
0.006,0.06943205306052297,7.47486428961516e-175
0.006,0.1019123166317323,9.921427718233177e-76
0.006,0.14958682371372511,4.756626816013448e-30
0.006,0.21956343029291733,3.390277693691482e-9
0.006,0.3222750421805334,7.139481754126894
0.006,0.4730350708854585,68184.21678546988
0.006,0.6943205306052297,3.116678185057107e6
0.006,1.0191231663173228,2.0929543130786307e7
0.006,1.4958682371372511,4.36657710616705e7
0.006,2.1956343029291734,3.946503388118134e7
0.006,3.2227504218053338,2.068708871221904e7
0.006,4.730350708854584,7.653638486374428e6
0.006,6.943205306052296,2.231078764520418e6
0.006,10.191231663173228,561273.3750652323
0.006,14.95868237137251,130406.49180714208
0.006,21.95634302929173,29120.669665989954
0.006,32.22750421805333,6380.250453222837
0.006,47.30350708854584,1385.407371377635
0.006,69.43205306052297,299.5680962389939
0.006,101.91231663173228,64.64951015510702
0.006,149.5868237137251,13.939285755571138
0.006,219.56343029291733,3.004226063210331
0.006,322.2750421805334,0.6473507241934444
0.006,473.0350708854584,0.13947847153509205
0.006,694.3205306052297,0.03005082443110589
0.006,1019.1231663173228,0.00647436373331584
0.006,1495.8682371372508,0.001394870369190553
0.006,2195.6343029291734,0.0003005168101396576
0.007,0.08752138008164681,5.213078858902539e-206
0.007,0.12846381758511397,2.83201200746956e-90
